window_id,session_id,source_file,start_s,end_s,scheduled_label,quality_status,quality_reason,confidence_status,final_label,sample_count,max_gap_ms,clip_fraction,psd_resp_band,psd_total,snr_resp,variance_filtered,zero_crossings,spectral_entropy,peak_freq_hz,peak_power,pc1_var_explained,activity_log,breathing_activity_threshold
session_20260812_094151_breathing_off_breathing_off_w00013,session_20260812_094151_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094151_breathing_off_breathing_off.csv,75.0,95.0,breathing_off,accepted,,trusted_breathing,breathing,2010,89.16,0.00280239,9.479950569125998,0.17838357171535507,53.143630200430785,6.320437674887232,13,2.0906201366628983,0.4,23.25711049335137,0.7420244216918945,0.9768060728221012,1.1185351188854238
session_20260812_094151_breathing_off_breathing_off_w00014,session_20260812_094151_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094151_breathing_off_breathing_off.csv,80.0,100.0,breathing_off,accepted,,trusted_breathing,breathing,2008,92.06,0.00189866,5.897711867236026,0.10888294658806834,54.16561593887051,2.733619387417068,12,1.9330032172502416,0.4,16.255708222474148,0.7202950716018677,0.7706835512734788,1.1185351188854238
session_20260812_094151_breathing_off_breathing_off_w00015,session_20260812_094151_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094151_breathing_off_breathing_off.csv,85.0,105.0,breathing_off,rejected,time_gap,not_evaluated,,1949,236.565,,,,,,,,,,,,
session_20260812_094151_breathing_off_breathing_off_w00016,session_20260812_094151_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094151_breathing_off_breathing_off.csv,90.0,110.0,breathing_off,rejected,time_gap,not_evaluated,,1873,630.758,,,,,,,,,,,,
session_20260812_094151_breathing_off_breathing_off_w00017,session_20260812_094151_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094151_breathing_off_breathing_off.csv,95.0,115.0,breathing_off,rejected,time_gap,not_evaluated,,1482,2823.158,,,,,,,,,,,,
session_20260812_094151_breathing_off_breathing_off_w00018,session_20260812_094151_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094151_breathing_off_breathing_off.csv,100.0,120.0,breathing_off,rejected,time_gap,not_evaluated,,1017,4764.466,,,,,,,,,,,,
session_20260812_094151_breathing_off_breathing_off_w00019,session_20260812_094151_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094151_breathing_off_breathing_off.csv,105.0,125.0,breathing_off,rejected,insufficient_samples,not_evaluated,,610,,,,,,,,,,,,,
session_20260812_094151_breathing_off_breathing_off_w00020,session_20260812_094151_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094151_breathing_off_breathing_off.csv,110.0,130.0,breathing_off,rejected,insufficient_samples,not_evaluated,,292,,,,,,,,,,,,,
session_20260812_094151_breathing_off_breathing_off_w00021,session_20260812_094151_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094151_breathing_off_breathing_off.csv,115.0,135.0,breathing_off,rejected,insufficient_samples,not_evaluated,,664,,,,,,,,,,,,,
session_20260812_094151_breathing_off_breathing_off_w00022,session_20260812_094151_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094151_breathing_off_breathing_off.csv,120.0,140.0,breathing_off,rejected,time_gap,not_evaluated,,1134,4811.813,,,,,,,,,,,,
session_20260812_094151_breathing_off_breathing_off_w00023,session_20260812_094151_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094151_breathing_off_breathing_off.csv,125.0,145.0,breathing_off,accepted,,trusted_breathing,breathing,1611,58.991,0.00430148,12.251668411625293,0.2257049326817518,54.28179289659608,9.547383582283015,10,1.9132021974130418,0.35000000000000003,43.2744229138074,0.6974400281906128,1.0881952342209125,1.1185351188854238
session_20260812_094151_breathing_off_breathing_off_w00024,session_20260812_094151_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094151_breathing_off_breathing_off.csv,130.0,150.0,breathing_off,accepted,,trusted_breathing,breathing,2001,71.529,0.00514196,21.21918201202272,0.44358660636843306,47.83548850965692,31.951669999282515,8,2.1165567563271166,0.4,52.765161755976706,0.7206576466560364,1.5044935621037965,1.1185351188854238
session_20260812_094151_breathing_off_breathing_off_w00025,session_20260812_094151_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094151_breathing_off_breathing_off.csv,135.0,155.0,breathing_off,accepted,,trusted_breathing,breathing,2016,75.715,0.00582837,22.687411386571462,0.4239907619733756,53.50921157084692,14.181057534244916,11,2.136278153183096,0.35000000000000003,43.903812280581946,0.7337872982025146,1.3557849460981928,1.1185351188854238
session_20260812_094151_breathing_off_breathing_off_w00026,session_20260812_094151_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094151_breathing_off_breathing_off.csv,140.0,160.0,breathing_off,accepted,,trusted_breathing,breathing,2016,75.715,0.00576249,16.20148312851719,0.29584898416679206,54.762679595101964,7.903436485651323,13,1.8733744528627894,0.35000000000000003,46.52644845792397,0.7941020727157593,1.2095547728789575,1.1185351188854238
session_20260812_094151_breathing_off_breathing_off_w00027,session_20260812_094151_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094151_breathing_off_breathing_off.csv,145.0,165.0,breathing_off,accepted,,trusted_breathing,breathing,2010,75.715,0.00499067,18.435634748586367,0.33797525315273197,54.54729178115507,6.574916667487102,16,1.6282729569593795,0.35000000000000003,62.19564918840295,0.7818323969841003,1.2656580951866778,1.1185351188854238
session_20260812_094151_breathing_off_breathing_off_w00028,session_20260812_094151_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094151_breathing_off_breathing_off.csv,150.0,170.0,breathing_off,accepted,,trusted_breathing,breathing,1999,75.715,0.00339232,21.75954343474433,0.4502976902432133,48.32257394645599,54.14330509988987,14,1.9288551322697542,0.35000000000000003,56.160099410878104,0.7401711940765381,1.7335447631233185,1.1185351188854238
session_20260812_094151_breathing_off_breathing_off_w00029,session_20260812_094151_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094151_breathing_off_breathing_off.csv,155.0,175.0,breathing_off,accepted,,trusted_breathing,breathing,1990,87.699,0.00294441,50.50057139083563,0.9380644091930483,53.8348655975808,23.294929103533118,15,1.642512442784115,0.4,178.1925508072707,0.7090694308280945,1.7032962919896215,1.1185351188854238
session_20260812_094454_breathing_off_breathing_off_w00000,session_20260812_094454_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094454_breathing_off_breathing_off.csv,10.0,30.0,breathing_off,accepted,,trusted_breathing,breathing,2015,56.221,0.00535825,1074.1267545034852,19.77844440189522,54.30794923388947,223.19350315729488,12,1.9367999400590308,0.30000000000000004,2942.81614949258,0.49882829189300537,3.031055534187765,1.5199019051041287
session_20260812_094454_breathing_off_breathing_off_w00001,session_20260812_094454_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094454_breathing_off_breathing_off.csv,15.0,35.0,breathing_off,accepted,,trusted_breathing,breathing,2014,96.984,0.00442993,374.58755721894636,7.03661820398394,53.23403179766268,165.56556893780837,15,2.0713003984223786,0.30000000000000004,712.0564895891821,0.4388529658317566,2.573553347195919,1.5199019051041287
session_20260812_094454_breathing_off_breathing_off_w00002,session_20260812_094454_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094454_breathing_off_breathing_off.csv,20.0,40.0,breathing_off,accepted,,trusted_breathing,breathing,2000,96.984,0.00300781,155.25294045221395,2.8487133335838166,54.4993203148468,213.88166031787975,14,1.9383568117351702,0.45,427.96265483313806,0.43773800134658813,2.330173546777167,1.5199019051041287
session_20260812_094454_breathing_off_breathing_off_w00003,session_20260812_094454_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094454_breathing_off_breathing_off.csv,25.0,45.0,breathing_off,accepted,,trusted_breathing,breathing,1997,96.984,0.00311405,38.510280767943755,0.7830301222231416,49.18109747624782,44.828144072694265,13,2.2510007815552395,0.45,76.25965826641685,0.6161472201347351,1.6515507590381764,1.5199019051041287
session_20260812_094454_breathing_off_breathing_off_w00004,session_20260812_094454_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094454_breathing_off_breathing_off.csv,30.0,50.0,breathing_off,rejected,time_gap,not_evaluated,,1887,696.356,,,,,,,,,,,,
session_20260812_094454_breathing_off_breathing_off_w00005,session_20260812_094454_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094454_breathing_off_breathing_off.csv,35.0,55.0,breathing_off,rejected,time_gap,not_evaluated,,1613,1709.791,,,,,,,,,,,,
session_20260812_094454_breathing_off_breathing_off_w00006,session_20260812_094454_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094454_breathing_off_breathing_off.csv,40.0,60.0,breathing_off,rejected,time_gap,not_evaluated,,1194,4797.908,,,,,,,,,,,,
session_20260812_094454_breathing_off_breathing_off_w00007,session_20260812_094454_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094454_breathing_off_breathing_off.csv,45.0,65.0,breathing_off,rejected,time_gap,not_evaluated,,1189,4797.908,,,,,,,,,,,,
session_20260812_094454_breathing_off_breathing_off_w00008,session_20260812_094454_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094454_breathing_off_breathing_off.csv,50.0,70.0,breathing_off,rejected,time_gap,not_evaluated,,1291,4797.908,,,,,,,,,,,,
session_20260812_094454_breathing_off_breathing_off_w00009,session_20260812_094454_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094454_breathing_off_breathing_off.csv,55.0,75.0,breathing_off,rejected,time_gap,not_evaluated,,1560,192.704,,,,,,,,,,,,
session_20260812_094454_breathing_off_breathing_off_w00010,session_20260812_094454_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094454_breathing_off_breathing_off.csv,60.0,80.0,breathing_off,rejected,time_gap,not_evaluated,,1973,192.704,,,,,,,,,,,,
session_20260812_094454_breathing_off_breathing_off_w00011,session_20260812_094454_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094454_breathing_off_breathing_off.csv,65.0,85.0,breathing_off,rejected,time_gap,not_evaluated,,1980,192.704,,,,,,,,,,,,
session_20260812_094454_breathing_off_breathing_off_w00012,session_20260812_094454_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094454_breathing_off_breathing_off.csv,70.0,90.0,breathing_off,rejected,time_gap,not_evaluated,,1974,192.704,,,,,,,,,,,,
session_20260812_094454_breathing_off_breathing_off_w00013,session_20260812_094454_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094454_breathing_off_breathing_off.csv,75.0,95.0,breathing_off,accepted,,trusted_breathing,breathing,1974,67.232,0.00328489,24.550689067724463,0.4838856199875651,50.73655437064782,13.206158641750587,10,2.056367730300421,0.30000000000000004,74.12339414569752,0.7008158564567566,1.390063686035815,1.5199019051041287
session_20260812_094454_breathing_off_breathing_off_w00014,session_20260812_094454_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094454_breathing_off_breathing_off.csv,80.0,100.0,breathing_off,accepted,,trusted_breathing,breathing,1962,67.232,0.00252453,19.97232521674512,0.45732451898946536,43.67210675874896,48.21604280834291,11,2.0634386791779242,0.30000000000000004,79.87179807851717,0.7178760170936584,1.683191564045953,1.5199019051041287
session_20260812_094454_breathing_off_breathing_off_w00015,session_20260812_094454_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094454_breathing_off_breathing_off.csv,85.0,105.0,breathing_off,accepted,,trusted_breathing,breathing,1945,76.036,0.00258274,45.524869479815166,0.8858764983649334,51.38963451879495,56.30486502678986,11,2.163490854218226,0.30000000000000004,103.3839410085398,0.6768949627876282,1.7505459217253476,1.5199019051041287
session_20260812_094454_breathing_off_breathing_off_w00016,session_20260812_094454_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094454_breathing_off_breathing_off.csv,90.0,110.0,breathing_off,accepted,,trusted_breathing,breathing,1950,76.036,0.00546875,36.332477540370604,0.6836557187820478,53.14440666867354,33.794419143271256,10,2.11369065005772,0.35000000000000003,88.70969659821279,0.6990784406661987,1.5602950137566098,1.5199019051041287
session_20260812_094454_breathing_off_breathing_off_w00017,session_20260812_094454_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094454_breathing_off_breathing_off.csv,95.0,115.0,breathing_off,accepted,,trusted_breathing,breathing,1945,76.036,0.00615762,33.453154094932245,0.7221090507552621,46.32701121789968,76.61903690565266,11,2.0440175373358622,0.35000000000000003,119.31901092877092,0.7396947145462036,1.8843366886391113,1.5199019051041287
session_20260812_094454_breathing_off_breathing_off_w00018,session_20260812_094454_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094454_breathing_off_breathing_off.csv,100.0,120.0,breathing_off,accepted,,trusted_breathing,breathing,1968,48.981,0.00706618,46.52844125365109,0.864825637635654,53.80095042140674,12.349195279862506,13,1.6319633436733492,0.35000000000000003,149.45495573720922,0.7234596610069275,1.667718503505183,1.5199019051041287
session_20260812_094454_breathing_off_breathing_off_w00019,session_20260812_094454_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094454_breathing_off_breathing_off.csv,105.0,125.0,breathing_off,accepted,,trusted_breathing,breathing,1988,48.981,0.00596155,25.08567297230993,0.4873613457544474,51.47243044773117,30.16537971248299,12,1.9240430443041663,0.30000000000000004,59.59529521954284,0.7429350018501282,1.4795087964516476,1.5199019051041287
session_20260812_094454_breathing_off_breathing_off_w00020,session_20260812_094454_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094454_breathing_off_breathing_off.csv,110.0,130.0,breathing_off,accepted,,trusted_breathing,breathing,1996,71.592,0.00342873,38.81527765525045,0.7336002891834615,52.91066296934142,30.311716442074612,12,1.9004899048760353,0.30000000000000004,110.9431737636762,0.7375783920288086,1.5890026971260567,1.5199019051041287
session_20260812_094454_breathing_off_breathing_off_w00021,session_20260812_094454_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094454_breathing_off_breathing_off.csv,115.0,135.0,breathing_off,accepted,,trusted_breathing,breathing,2002,71.592,0.00394137,25.714974767249785,0.4756906514775468,54.05818820975822,11.939361911918205,14,1.73519266735134,0.30000000000000004,109.9280355299038,0.6971318125724792,1.410186102507036,1.5199019051041287
session_20260812_094454_breathing_off_breathing_off_w00022,session_20260812_094454_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094454_breathing_off_breathing_off.csv,120.0,140.0,breathing_off,rejected,time_gap,not_evaluated,,1981,300.717,,,,,,,,,,,,
session_20260812_094454_breathing_off_breathing_off_w00023,session_20260812_094454_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094454_breathing_off_breathing_off.csv,125.0,145.0,breathing_off,rejected,time_gap,not_evaluated,,1983,300.717,,,,,,,,,,,,
session_20260812_094454_breathing_off_breathing_off_w00024,session_20260812_094454_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094454_breathing_off_breathing_off.csv,130.0,150.0,breathing_off,rejected,time_gap,not_evaluated,,1969,300.717,,,,,,,,,,,,
session_20260812_094454_breathing_off_breathing_off_w00025,session_20260812_094454_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094454_breathing_off_breathing_off.csv,135.0,155.0,breathing_off,rejected,time_gap,not_evaluated,,1969,300.717,,,,,,,,,,,,
session_20260812_094454_breathing_off_breathing_off_w00026,session_20260812_094454_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094454_breathing_off_breathing_off.csv,140.0,160.0,breathing_off,accepted,,trusted_breathing,breathing,1984,79.16,0.00366211,13.242991925950994,0.2720858475532967,48.67210861935133,17.27028786179058,17,2.191530374449929,0.4,31.77195285203815,0.6918826699256897,1.237299576464143,1.5199019051041287
session_20260812_094454_breathing_off_breathing_off_w00027,session_20260812_094454_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094454_breathing_off_breathing_off.csv,145.0,165.0,breathing_off,accepted,,trusted_breathing,breathing,1966,79.16,0.00797145,29.09427415706353,0.5998463500699404,48.502877701302545,43.75963629882315,11,2.0510931173173383,0.45,72.54161305832491,0.6967440247535706,1.6410737037716694,1.5199019051041287
session_20260812_094454_breathing_off_breathing_off_w00028,session_20260812_094454_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094454_breathing_off_breathing_off.csv,150.0,170.0,breathing_off,rejected,time_gap,not_evaluated,,1921,220.739,,,,,,,,,,,,
session_20260812_094454_breathing_off_breathing_off_w00029,session_20260812_094454_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094454_breathing_off_breathing_off.csv,155.0,175.0,breathing_off,rejected,time_gap,not_evaluated,,1783,292.691,,,,,,,,,,,,
session_20260812_094809_breathing_off_breathing_off_w00000,session_20260812_094809_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094809_breathing_off_breathing_off.csv,10.0,30.0,breathing_off,rejected,time_gap,not_evaluated,,1277,4967.654,,,,,,,,,,,,
session_20260812_094809_breathing_off_breathing_off_w00001,session_20260812_094809_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094809_breathing_off_breathing_off.csv,15.0,35.0,breathing_off,accepted,,trusted_breathing,breathing,1755,57.1,0.00901887,9.223413043941283,0.18067901254739502,51.048613305160636,3.2936961781807903,13,2.100593823288599,0.30000000000000004,19.714952030053027,0.7535157799720764,0.9648916576986327,0.9368265597987352
session_20260812_094809_breathing_off_breathing_off_w00002,session_20260812_094809_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094809_breathing_off_breathing_off.csv,20.0,40.0,breathing_off,accepted,,trusted_breathing,breathing,2022,57.1,0.00788591,7.254110490731424,0.14494925291519786,50.045863257573146,8.105157563282472,17,2.262442017181136,0.25,15.009870037935963,0.7415469884872437,0.9087614618988377,0.9368265597987352
session_20260812_094809_breathing_off_breathing_off_w00003,session_20260812_094809_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094809_breathing_off_breathing_off.csv,25.0,45.0,breathing_off,accepted,,trusted_breathing,breathing,2014,68.678,0.00844867,5.0302953578750165,0.0918658098088434,54.75699140177852,4.400206152463793,15,1.7760854204398682,0.45,15.511283941839654,0.7377529740333557,0.701593485757689,0.9368265597987352
session_20260812_094809_breathing_off_breathing_off_w00004,session_20260812_094809_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094809_breathing_off_breathing_off.csv,30.0,50.0,breathing_off,accepted,,trusted_breathing,breathing,2006,68.678,0.00820585,10.778688975528619,0.1951505105409895,55.23269678154096,5.356487042324487,14,1.8522534080412716,0.35000000000000003,29.62615369872648,0.7256004214286804,1.0325659403202623,0.9368265597987352
session_20260812_094809_breathing_off_breathing_off_w00005,session_20260812_094809_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094809_breathing_off_breathing_off.csv,35.0,55.0,breathing_off,accepted,,trusted_breathing,breathing,2002,68.678,0.00952563,19.188828776741467,0.3607400995747787,53.19294638801466,11.828296451122407,14,2.061776984656867,0.35000000000000003,55.41664842048948,0.7613680362701416,1.2830484676317273,0.9368265597987352
session_20260812_094809_breathing_off_breathing_off_w00006,session_20260812_094809_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094809_breathing_off_breathing_off.csv,40.0,60.0,breathing_off,accepted,,trusted_breathing,breathing,1996,71.053,0.01048973,17.909861424580516,0.34626043118941296,51.723673314354706,17.003192479437892,13,1.9223843418026274,0.45,54.204868894251646,0.8036138415336609,1.253092225560232,0.9368265597987352
session_20260812_094809_breathing_off_breathing_off_w00007,session_20260812_094809_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094809_breathing_off_breathing_off.csv,45.0,65.0,breathing_off,accepted,,trusted_breathing,breathing,2004,71.053,0.013859,11.273309474748803,0.2408832796521017,46.799883707095,21.40213078511758,13,2.1878237239424925,0.45,27.907816347948508,0.815704882144928,1.3304570136366678,0.9368265597987352
session_20260812_094809_breathing_off_breathing_off_w00008,session_20260812_094809_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094809_breathing_off_breathing_off.csv,50.0,70.0,breathing_off,accepted,,trusted_breathing,breathing,2015,86.694,0.01471774,7.347879965317945,0.13912667355044198,52.814315024940726,6.002727155434499,11,1.818178478159665,0.30000000000000004,25.32328805119345,0.8373709321022034,0.8661620530739699,0.9368265597987352
session_20260812_094809_breathing_off_breathing_off_w00009,session_20260812_094809_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094809_breathing_off_breathing_off.csv,55.0,75.0,breathing_off,accepted,,trusted_breathing,breathing,2011,86.694,0.01267249,9.920993938399443,0.20080766957845167,49.405453283616225,14.568833411409784,7,2.1146614939636814,0.30000000000000004,23.1599863346956,0.8322425484657288,1.1634247773519437,0.9368265597987352
session_20260812_094809_breathing_off_breathing_off_w00010,session_20260812_094809_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094809_breathing_off_breathing_off.csv,60.0,80.0,breathing_off,accepted,,trusted_breathing,breathing,2020,86.694,0.01087562,11.317759518708861,0.22821928663459512,49.59159975283019,15.942395142939414,9,2.1644408103353743,0.25,32.84492940251676,0.8190261721611023,1.2025535692069091,0.9368265597987352
session_20260812_094809_breathing_off_breathing_off_w00011,session_20260812_094809_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094809_breathing_off_breathing_off.csv,65.0,85.0,breathing_off,rejected,time_gap,not_evaluated,,2016,106.126,,,,,,,,,,,,
session_20260812_094809_breathing_off_breathing_off_w00012,session_20260812_094809_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094809_breathing_off_breathing_off.csv,70.0,90.0,breathing_off,rejected,time_gap,not_evaluated,,2010,106.126,,,,,,,,,,,,
session_20260812_094809_breathing_off_breathing_off_w00013,session_20260812_094809_breathing_off_breathing_off,/Users/jandonyggarofalo/Documents/Desa/UNI/Semestre7/embebidos/esp-csi/examples/get-started/csi_send/data/raw/session_20260812_094809_breathing_off_breathing_off.csv,75.0,95.0,breathing_off,rejected,time_gap,not_evaluated,,2004,106.126,,,,,,,,,,,,
